date,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_novavax
2022-03-05T00:00:00.000,461000,3588060,5519325,
2022-03-05T00:00:00.000,749600,6128600,10078695,
2022-03-05T00:00:00.000,83700,561920,808145,
2022-03-05T00:00:00.000,2800,38140,105420,
2022-03-05T00:00:00.000,96700,865900,1274455,
2022-03-05T00:00:00.000,186300,1662500,2415645,
2022-03-05T00:00:00.000,918100,7895960,12149440,
2022-03-05T00:00:00.000,1509400,11011060,16462765,
2022-03-05T00:00:00.000,320000,3234620,4377670,
2022-03-05T00:00:00.000,395200,4031360,4871280,
2022-03-05T00:00:00.000,971500,8298340,12775815,
2022-03-05T00:00:00.000,152100,1261120,1791030,
2022-03-05T00:00:00.000,210000,2161740,4261470,
2022-03-05T00:00:00.000,506300,4696440,7103390,
2022-03-05T00:00:00.000,241500,2052960,3723890,
2022-03-05T00:00:00.000,288400,2399720,3585035,
2022-03-05T00:00:00.000,52400,501220,761080,
2022-03-05T00:00:00.000,12600,56400,17380,
2022-03-05T00:00:00.000,626100,3792380,3373740,
2022-03-05T00:00:00.000,774200,6638720,11412485,
2022-03-05T00:00:00.000,423000,4217400,6471845,
2022-03-05T00:00:00.000,105200,1245480,1446615,
2022-03-05T00:00:00.000,500600,4255060,7266210,
2022-03-05T00:00:00.000,177600,1168340,1963690,
2022-03-05T00:00:00.000,601500,5138900,9339710,
2022-03-05T00:00:00.000,89000,708100,973565,
2022-03-05T00:00:00.000,3690800,30857220,51721105,
2022-03-05T00:00:00.000,87600,951400,1460225,
2022-03-05T00:00:00.000,947000,7546860,12573075,
2022-03-05T00:00:00.000,1866100,15557400,26778345,
2022-03-05T00:00:00.000,595900,4461600,7618180,
2022-03-05T00:00:00.000,321500,2921880,3768850,
2022-03-05T00:00:00.000,251400,2469560,3182260,
2022-03-05T00:00:00.000,820200,8080340,11852355,
2022-03-05T00:00:00.000,610300,6156400,9483390,
2022-03-05T00:00:00.000,604600,5417620,8122400,
2022-03-05T00:00:00.000,16100,148720,169710,
2022-03-04T00:00:00.000,2610000,21219740,35250955,
2022-03-04T00:00:00.000,338800,3205160,4782775,
2022-03-04T00:00:00.000,2342800,16934980,26522065,
2022-03-04T00:00:00.000,773200,6637220,11399485,
2022-03-04T00:00:00.000,3686000,30840620,51663805,
2022-03-04T00:00:00.000,970700,8296440,12767415,
2022-03-04T00:00:00.000,52400,501220,760680,
2022-03-04T00:00:00.000,1160200,9110240,15987305,
2022-03-04T00:00:00.000,175400,1168140,1953290,
2022-03-04T00:00:00.000,449600,4147840,5427235,
2022-03-04T00:00:00.000,254700,2206940,3303775,
2022-03-04T00:00:00.000,213900,2563560,4519530,
2022-03-04T00:00:00.000,124400,1232920,1968460,
2022-03-04T00:00:00.000,395100,4029860,4865480,
2022-03-04T00:00:00.000,87600,951300,1459725,
2022-03-04T00:00:00.000,747000,6124700,10057895,
2022-03-04T00:00:00.000,945100,7538460,12552775,
2022-03-04T00:00:00.000,422600,4212000,6469745,
2022-03-04T00:00:00.000,460300,3588060,5502425,
2022-03-04T00:00:00.000,105100,1245480,1444815,
2022-03-04T00:00:00.000,89000,707700,972465,
2022-03-04T00:00:00.000,609900,6153600,9473390,
2022-03-04T00:00:00.000,2800,38140,105420,
2022-03-04T00:00:00.000,96700,865400,1270755,
2022-03-04T00:00:00.000,600,21500,83610,
2022-03-04T00:00:00.000,16100,147720,168810,
2022-03-04T00:00:00.000,378900,3479000,4573475,
2022-03-04T00:00:00.000,251400,2467560,3180360,
2022-03-04T00:00:00.000,929800,7936940,11236390,
2022-03-04T00:00:00.000,258200,1955800,3474410,
2022-03-04T00:00:00.000,30361100,256597920,405768715,
2022-03-04T00:00:00.000,918100,7893460,12139440,
2022-03-04T00:00:00.000,71600,666280,964570,
2022-03-04T00:00:00.000,3600,25020,93410,
2022-03-04T00:00:00.000,604500,5417020,8108800,
2022-03-04T00:00:00.000,210000,2161740,4261470,
2022-03-04T00:00:00.000,601400,5130900,9332410,
2022-03-04T00:00:00.000,450600,4143600,6519845,
2022-03-04T00:00:00.000,320000,3234320,4375370,
2022-03-04T00:00:00.000,241500,2051960,3717890,
2022-03-04T00:00:00.000,506200,4693640,7098290,
2022-03-04T00:00:00.000,500600,4253160,7260410,
2022-03-04T00:00:00.000,3800,28500,11690,
2022-03-04T00:00:00.000,12600,56400,17380,
2022-03-04T00:00:00.000,817600,8065640,11839955,
2022-03-04T00:00:00.000,1504800,11006360,16414865,
2022-03-04T00:00:00.000,321400,2921480,3764350,
2022-03-04T00:00:00.000,486700,4383140,7042335,
2022-03-04T00:00:00.000,161500,1545560,2161625,
2022-03-04T00:00:00.000,48000,412740,476245,
2022-03-04T00:00:00.000,186300,1661800,2410745,
2022-03-04T00:00:00.000,104200,776400,1004395,
2022-03-04T00:00:00.000,12800,86940,51360,
2022-03-04T00:00:00.000,288400,2398920,3583835,
2022-03-04T00:00:00.000,69900,635480,1081525,
2022-03-04T00:00:00.000,83700,561920,805745,
2022-03-04T00:00:00.000,152000,1260920,1789330,
2022-03-04T00:00:00.000,595800,4460300,7609780,
2022-03-04T00:00:00.000,1862200,15548500,26730145,
2022-03-04T00:00:00.000,626000,3792380,3373740,
2022-03-04T00:00:00.000,155700,1254980,1820510,
2022-03-04T00:00:00.000,23200,84780,210680,
2022-03-04T00:00:00.000,223800,2143080,2948855,
2022-03-04T00:00:00.000,149600,1333280,2296330,
2022-03-03T00:00:00.000,223700,2140180,2942355,
2022-03-03T00:00:00.000,3800,28500,11690,
2022-03-03T00:00:00.000,48000,412240,476245,
2022-03-03T00:00:00.000,338800,3204160,4769675,
2022-03-03T00:00:00.000,149600,1331380,2294530,
2022-03-03T00:00:00.000,124400,1232620,1967860,
2022-03-03T00:00:00.000,486700,4380940,7028335,
2022-03-03T00:00:00.000,2800,38140,104820,
2022-03-03T00:00:00.000,254700,2204240,3300475,
2022-03-03T00:00:00.000,2340900,16912080,26476965,
2022-03-03T00:00:00.000,23200,84780,210680,
2022-03-03T00:00:00.000,604400,5412320,8098800,
2022-03-03T00:00:00.000,395100,4022860,4853480,
2022-03-03T00:00:00.000,30356100,256329920,405062045,
2022-03-03T00:00:00.000,258200,1954100,3469210,
2022-03-03T00:00:00.000,186300,1658900,2409545,
2022-03-03T00:00:00.000,321400,2917680,3759150,
2022-03-03T00:00:00.000,12600,56400,17380,
2022-03-03T00:00:00.000,450600,4141100,6514645,
2022-03-03T00:00:00.000,83700,561020,804545,
2022-03-03T00:00:00.000,816700,8056040,11825255,
2022-03-03T00:00:00.000,52400,501220,760380,
2022-03-03T00:00:00.000,601400,5128500,9318710,
2022-03-03T00:00:00.000,16100,147620,168810,
2022-03-03T00:00:00.000,241400,2049860,3710690,
2022-03-03T00:00:00.000,104900,1244480,1444815,
2022-03-03T00:00:00.000,155700,1253980,1817010,
2022-03-03T00:00:00.000,600,21500,70710,
2022-03-03T00:00:00.000,71600,666080,963370,
2022-03-03T00:00:00.000,161200,1542860,2158825,
2022-03-03T00:00:00.000,500600,4250960,7250510,
2022-03-03T00:00:00.000,87600,951000,1457925,
2022-03-03T00:00:00.000,251400,2461660,3178760,
2022-03-03T00:00:00.000,1160200,9104640,15957605,
2022-03-03T00:00:00.000,970700,8290640,12747715,
2022-03-03T00:00:00.000,210000,2160740,4261470,
2022-03-03T00:00:00.000,3600,25020,93410,
2022-03-03T00:00:00.000,152000,1260020,1785930,
2022-03-03T00:00:00.000,320000,3226320,4366770,
2022-03-03T00:00:00.000,1504800,11001360,16371865,
2022-03-03T00:00:00.000,773200,6628520,11384985,
2022-03-03T00:00:00.000,609800,6150500,9454490,
2022-03-03T00:00:00.000,460300,3586060,5494325,
2022-03-03T00:00:00.000,626000,3792380,3373740,
2022-03-03T00:00:00.000,1862200,15531500,26668745,
2022-03-03T00:00:00.000,747000,6122800,10021495,
2022-03-03T00:00:00.000,96700,864700,1265855,
2022-03-03T00:00:00.000,929800,7930040,11213690,
2022-03-03T00:00:00.000,917900,7886660,12124040,
2022-03-03T00:00:00.000,2609300,21192040,35195155,
2022-03-03T00:00:00.000,3685700,30793020,51589505,
2022-03-03T00:00:00.000,69900,634780,1081325,
2022-03-03T00:00:00.000,213900,2562760,4515630,
2022-03-03T00:00:00.000,175400,1168140,1942790,
2022-03-03T00:00:00.000,104200,776300,1004195,
2022-03-03T00:00:00.000,12800,86940,51360,
2022-03-03T00:00:00.000,945100,7536260,12524875,
2022-03-03T00:00:00.000,506100,4686240,7084090,
2022-03-03T00:00:00.000,378900,3472400,4566775,
2022-03-03T00:00:00.000,288400,2396120,3579835,
2022-03-03T00:00:00.000,422600,4205700,6464375,
2022-03-03T00:00:00.000,89000,706800,971565,
2022-03-03T00:00:00.000,449400,4143140,5422135,
2022-03-03T00:00:00.000,595800,4456800,7593480,
2022-03-02T00:00:00.000,394900,4018260,4852080,
2022-03-02T00:00:00.000,450400,4135100,6514345,
2022-03-02T00:00:00.000,258200,1951100,3468510,
2022-03-02T00:00:00.000,320000,3221920,4364470,
2022-03-02T00:00:00.000,970500,8274540,12740115,
2022-03-02T00:00:00.000,1504300,10941460,16366965,
2022-03-02T00:00:00.000,210000,2160740,4261470,
2022-03-02T00:00:00.000,3685300,30728420,51559405,
2022-03-02T00:00:00.000,422600,4201700,6461775,
2022-03-02T00:00:00.000,48000,410640,476245,
2022-03-02T00:00:00.000,23200,84780,210680,
2022-03-02T00:00:00.000,251400,2459060,3175060,
2022-03-02T00:00:00.000,486600,4372540,7023235,
2022-03-02T00:00:00.000,155700,1250180,1812010,
2022-03-02T00:00:00.000,505800,4678640,7083490,
2022-03-02T00:00:00.000,83700,559420,803045,
2022-03-02T00:00:00.000,600,21500,70710,
2022-03-02T00:00:00.000,746800,6085500,10020395,
2022-03-02T00:00:00.000,1160200,9086340,15948305,
2022-03-02T00:00:00.000,104900,1243280,1437215,
2022-03-02T00:00:00.000,816700,8052040,11822155,
2022-03-02T00:00:00.000,30345000,255790920,404876945,
2022-03-02T00:00:00.000,3800,28500,11690,
2022-03-02T00:00:00.000,626000,3792380,3368040,
2022-03-02T00:00:00.000,2800,37940,104820,
2022-03-02T00:00:00.000,241400,2048360,3709990,
2022-03-02T00:00:00.000,460300,3577760,5493425,
2022-03-02T00:00:00.000,604100,5400120,8089200,
2022-03-02T00:00:00.000,609200,6137700,9451090,
2022-03-02T00:00:00.000,52400,500820,760280,
2022-03-02T00:00:00.000,16100,146820,168810,
2022-03-02T00:00:00.000,71200,664680,963370,
2022-03-02T00:00:00.000,254700,2202340,3298475,
2022-03-02T00:00:00.000,321400,2911880,3758450,
2022-03-02T00:00:00.000,449400,4139440,5422135,
2022-03-02T00:00:00.000,160900,1539460,2158425,
2022-03-02T00:00:00.000,338500,3198360,4768775,
2022-03-02T00:00:00.000,223600,2137180,2941155,
2022-03-02T00:00:00.000,944600,7514360,12523175,
2022-03-02T00:00:00.000,96700,860000,1265255,
2022-03-02T00:00:00.000,917900,7876460,12121240,
2022-03-02T00:00:00.000,69900,634080,1079225,
2022-03-02T00:00:00.000,186300,1657300,2408345,
2022-03-02T00:00:00.000,151900,1257520,1785330,
2022-03-02T00:00:00.000,87600,950200,1457925,
2022-03-02T00:00:00.000,149600,1329180,2293330,
2022-03-02T00:00:00.000,175300,1161240,1942490,
2022-03-02T00:00:00.000,3600,25020,93410,
2022-03-02T00:00:00.000,288400,2393520,3578935,
2022-03-02T00:00:00.000,929600,7896540,11206790,
2022-03-02T00:00:00.000,104200,774100,1002795,
2022-03-02T00:00:00.000,500600,4244860,7246910,
2022-03-02T00:00:00.000,2340600,16896580,26448965,
2022-03-02T00:00:00.000,594200,4451700,7589280,
2022-03-02T00:00:00.000,12600,56400,17380,
2022-03-02T00:00:00.000,12800,86940,51360,
2022-03-02T00:00:00.000,89000,706000,970565,
2022-03-02T00:00:00.000,772900,6619720,11383785,
2022-03-02T00:00:00.000,601000,5116800,9315410,
2022-03-02T00:00:00.000,2608400,21170440,35179855,
2022-03-02T00:00:00.000,1859700,15467800,26663045,
2022-03-02T00:00:00.000,124400,1231820,1966960,
2022-03-02T00:00:00.000,378800,3467600,4563975,
2022-03-02T00:00:00.000,213900,2560660,4515430,
2022-03-01T00:00:00.000,604100,5398120,8087200,
2022-03-01T00:00:00.000,23200,84780,209180,
2022-03-01T00:00:00.000,394900,4015060,4844280,
2022-03-01T00:00:00.000,251300,2456960,3174960,
2022-03-01T00:00:00.000,449400,4135640,5421435,
2022-03-01T00:00:00.000,338500,3195960,4767475,
2022-03-01T00:00:00.000,601000,5112600,9297210,
2022-03-01T00:00:00.000,460300,3574860,5492125,
2022-03-01T00:00:00.000,816600,8045340,11792955,
2022-03-01T00:00:00.000,254400,2198340,3296675,
2022-03-01T00:00:00.000,71200,664380,962870,
2022-03-01T00:00:00.000,593600,4448800,7582480,
2022-03-01T00:00:00.000,151900,1256820,1783630,
2022-03-01T00:00:00.000,422600,4200000,6452705,
2022-03-01T00:00:00.000,104200,773900,1002795,
2022-03-01T00:00:00.000,160900,1538060,2154325,
2022-03-01T00:00:00.000,3685300,30698020,51528705,
2022-03-01T00:00:00.000,929600,7891440,11201290,
2022-03-01T00:00:00.000,609200,6131700,9443690,
2022-03-01T00:00:00.000,3800,28500,11690,
2022-03-01T00:00:00.000,96600,859500,1264555,
2022-03-01T00:00:00.000,2800,37940,104820,
2022-03-01T00:00:00.000,2605400,21151140,35136655,
2022-03-01T00:00:00.000,917900,7871760,12095640,
2022-03-01T00:00:00.000,450400,4133900,6513745,
2022-03-01T00:00:00.000,149400,1328580,2292530,
2022-03-01T00:00:00.000,944600,7509860,12499475,
2022-03-01T00:00:00.000,505800,4673740,7081490,
2022-03-01T00:00:00.000,241300,2046960,3707690,
2022-03-01T00:00:00.000,1504300,10935060,16358465,
2022-03-01T00:00:00.000,16100,146820,167610,
2022-03-01T00:00:00.000,2340200,16876480,26436465,
2022-03-01T00:00:00.000,69900,632680,1078925,
2022-03-01T00:00:00.000,970400,8268440,12733515,
2022-03-01T00:00:00.000,486600,4369840,7017235,
2022-03-01T00:00:00.000,288200,2391320,3559535,
2022-03-01T00:00:00.000,89000,705700,970165,
2022-03-01T00:00:00.000,500600,4241060,7245410,
2022-03-01T00:00:00.000,210000,2160140,4261170,
2022-03-01T00:00:00.000,48000,410640,476245,
2022-03-01T00:00:00.000,321300,2908780,3758450,
2022-03-01T00:00:00.000,1859600,15464100,26631645,
2022-03-01T00:00:00.000,746400,6080800,10011895,
2022-03-01T00:00:00.000,104900,1243080,1437215,
2022-03-01T00:00:00.000,600,21500,70710,
2022-03-01T00:00:00.000,83700,559120,803045,
2022-03-01T00:00:00.000,1160100,9083040,15929855,
2022-03-01T00:00:00.000,223500,2136280,2938755,
2022-03-01T00:00:00.000,320000,3221020,4359470,
2022-03-01T00:00:00.000,12600,56400,17380,
2022-03-01T00:00:00.000,772900,6612620,11380485,
2022-03-01T00:00:00.000,378700,3465200,4559675,
2022-03-01T00:00:00.000,124400,1229720,1965360,
2022-03-01T00:00:00.000,175300,1160440,1941590,
2022-03-01T00:00:00.000,87600,950000,1457825,
2022-03-01T00:00:00.000,12800,86940,51360,
2022-03-01T00:00:00.000,30338800,255599920,404496325,
2022-03-01T00:00:00.000,258200,1950900,3463610,
2022-03-01T00:00:00.000,186200,1656400,2403945,
2022-03-01T00:00:00.000,213900,2560560,4506330,
2022-03-01T00:00:00.000,155700,1250180,1809510,
2022-03-01T00:00:00.000,52400,500620,760280,
2022-03-01T00:00:00.000,626000,3792380,3368040,
2022-03-01T00:00:00.000,3600,25020,93410,
2022-02-28T00:00:00.000,746400,6080400,10011095,
2022-02-28T00:00:00.000,213900,2558960,4506330,
2022-02-28T00:00:00.000,944600,7509860,12498875,
2022-02-28T00:00:00.000,160900,1537460,2154325,
2022-02-28T00:00:00.000,223500,2136280,2938755,
2022-02-28T00:00:00.000,254400,2198240,3296475,
2022-02-28T00:00:00.000,69900,632680,1078925,
2022-02-28T00:00:00.000,2340200,16876380,26434865,
2022-02-28T00:00:00.000,929600,7891140,11198490,
2022-02-28T00:00:00.000,593600,4448800,7582180,
2022-02-28T00:00:00.000,151900,1256420,1783330,
2022-02-28T00:00:00.000,1859600,15463600,26606845,
2022-02-28T00:00:00.000,258100,1950700,3463010,
2022-02-28T00:00:00.000,917900,7870160,12093540,
2022-02-28T00:00:00.000,970400,8267640,12730515,
2022-02-28T00:00:00.000,626000,3791480,3368040,
2022-02-28T00:00:00.000,338500,3195960,4767175,
2022-02-28T00:00:00.000,16100,146820,167610,
2022-02-28T00:00:00.000,83700,559120,801045,
2022-02-28T00:00:00.000,210000,2160140,4260870,
2022-02-28T00:00:00.000,149400,1328180,2291930,
2022-02-28T00:00:00.000,604000,5394120,8084900,
2022-02-28T00:00:00.000,96600,859500,1264555,
2022-02-28T00:00:00.000,321300,2905280,3757450,
2022-02-28T00:00:00.000,2605300,21147140,35119655,
2022-02-28T00:00:00.000,500600,4240860,7241210,
2022-02-28T00:00:00.000,816600,8045040,11790055,
2022-02-28T00:00:00.000,12600,56400,17380,
2022-02-28T00:00:00.000,609200,6131700,9443190,
2022-02-28T00:00:00.000,449400,4135040,5418435,
2022-02-28T00:00:00.000,23200,84780,209180,
2022-02-28T00:00:00.000,505800,4673440,7081090,
2022-02-28T00:00:00.000,2800,37840,104820,
2022-02-28T00:00:00.000,124400,1228620,1964360,
2022-02-28T00:00:00.000,772800,6612220,11378785,
2022-02-28T00:00:00.000,601000,5112600,9294810,
2022-02-28T00:00:00.000,12800,86940,51360,
2022-02-28T00:00:00.000,422500,4197000,6452105,
2022-02-28T00:00:00.000,175300,1160440,1941590,
2022-02-28T00:00:00.000,378600,3464800,4556675,
2022-02-28T00:00:00.000,30337600,255553320,404323825,
2022-02-28T00:00:00.000,3800,28500,11690,
2022-02-28T00:00:00.000,52400,500620,759880,
2022-02-28T00:00:00.000,1504300,10934260,16349665,
2022-02-28T00:00:00.000,251000,2453860,3166660,
2022-02-28T00:00:00.000,394900,4014860,4844180,
2022-02-28T00:00:00.000,320000,3221020,4359370,
2022-02-28T00:00:00.000,155700,1249480,1809510,
2022-02-28T00:00:00.000,1160000,9082340,15925955,
2022-02-28T00:00:00.000,450400,4133800,6510045,
2022-02-28T00:00:00.000,460300,3574160,5489225,
2022-02-28T00:00:00.000,3600,25020,92810,
2022-02-28T00:00:00.000,104200,773900,1002395,
2022-02-28T00:00:00.000,88900,704900,969865,
2022-02-28T00:00:00.000,186200,1655900,2403945,
2022-02-28T00:00:00.000,71200,664380,962870,
2022-02-28T00:00:00.000,600,21500,70710,
2022-02-28T00:00:00.000,486600,4369140,7016535,
2022-02-28T00:00:00.000,3685200,30685220,51470105,
2022-02-28T00:00:00.000,104700,1241180,1436715,
2022-02-28T00:00:00.000,87600,950000,1457825,
2022-02-28T00:00:00.000,241300,2046660,3704990,
2022-02-28T00:00:00.000,288200,2391020,3558835,
2022-02-28T00:00:00.000,48000,410640,475945,
2022-02-27T00:00:00.000,3685200,30682620,51466205,
2022-02-27T00:00:00.000,394900,4013360,4844180,
2022-02-27T00:00:00.000,30327800,255332620,404154825,
2022-02-27T00:00:00.000,422100,4186800,6451505,
2022-02-27T00:00:00.000,608400,6125200,9437490,
2022-02-27T00:00:00.000,151900,1256020,1780030,
2022-02-27T00:00:00.000,1859300,15446600,26576645,
2022-02-27T00:00:00.000,175300,1159040,1940690,
2022-02-27T00:00:00.000,83700,559120,801045,
2022-02-27T00:00:00.000,970300,8260640,12727715,
2022-02-27T00:00:00.000,625900,3783880,3368040,
2022-02-27T00:00:00.000,772600,6607620,11363585,
2022-02-27T00:00:00.000,69900,632280,1078025,
2022-02-27T00:00:00.000,943700,7497160,12493075,
2022-02-27T00:00:00.000,600,21500,70710,
2022-02-27T00:00:00.000,928900,7882940,11195590,
2022-02-27T00:00:00.000,16100,146720,167610,
2022-02-27T00:00:00.000,52400,500220,759880,
2022-02-27T00:00:00.000,12800,86940,51360,
2022-02-27T00:00:00.000,48000,410440,475945,
2022-02-27T00:00:00.000,603700,5393520,8084800,
2022-02-27T00:00:00.000,104200,773300,1002195,
2022-02-27T00:00:00.000,338500,3193960,4762575,
2022-02-27T00:00:00.000,816500,8041940,11788555,
2022-02-27T00:00:00.000,3800,28500,11690,
2022-02-27T00:00:00.000,500600,4240060,7233310,
2022-02-27T00:00:00.000,160900,1534460,2154125,
2022-02-27T00:00:00.000,210000,2160140,4260870,
2022-02-27T00:00:00.000,2800,37840,104820,
2022-02-27T00:00:00.000,12600,56400,17380,
2022-02-27T00:00:00.000,251000,2444560,3162660,
2022-02-27T00:00:00.000,23200,84780,209180,
2022-02-27T00:00:00.000,87600,949500,1457425,
2022-02-27T00:00:00.000,2339100,16858780,26423865,
2022-02-27T00:00:00.000,505400,4671240,7079990,
2022-02-27T00:00:00.000,460300,3573860,5488225,
2022-02-27T00:00:00.000,104700,1239780,1436715,
2022-02-27T00:00:00.000,88800,704200,969665,
2022-02-27T00:00:00.000,450400,4133000,6499545,
2022-02-27T00:00:00.000,600900,5103200,9292510,
2022-02-27T00:00:00.000,746400,6080400,10010995,
2022-02-27T00:00:00.000,213900,2555360,4506330,
2022-02-27T00:00:00.000,71200,663680,962870,
2022-02-27T00:00:00.000,449400,4128140,5412635,
2022-02-27T00:00:00.000,186200,1655500,2403945,
2022-02-27T00:00:00.000,2603300,21114440,35105055,
2022-02-27T00:00:00.000,155700,1247180,1809510,
2022-02-27T00:00:00.000,593200,4444300,7576480,
2022-02-27T00:00:00.000,149400,1327580,2289830,
2022-02-27T00:00:00.000,3600,25020,92810,
2022-02-27T00:00:00.000,917500,7857260,12092440,
2022-02-27T00:00:00.000,241300,2046260,3704790,
2022-02-27T00:00:00.000,378600,3462000,4554275,
2022-02-27T00:00:00.000,321300,2900280,3756750,
2022-02-27T00:00:00.000,258100,1950700,3463010,
2022-02-27T00:00:00.000,319900,3220620,4359070,
2022-02-27T00:00:00.000,288200,2390020,3558535,
2022-02-27T00:00:00.000,1504100,10922060,16344265,
2022-02-27T00:00:00.000,96600,858600,1264355,
2022-02-27T00:00:00.000,254400,2197740,3295775,
2022-02-27T00:00:00.000,486200,4368940,7007235,
2022-02-27T00:00:00.000,1159300,9074440,15924055,
2022-02-27T00:00:00.000,124400,1228620,1964360,
2022-02-27T00:00:00.000,223400,2135480,2937755,
2022-02-26T00:00:00.000,500600,4240060,7232310,
2022-02-26T00:00:00.000,12600,56400,17380,
2022-02-26T00:00:00.000,2800,37840,104820,
